gene_id	xtr_pep
PECUL23A026439	ENSXETP00000081250
PECUL23A026444	ENSXETP00000083213
PECUL23A026445	ENSXETP00000089245
PECUL23A026450	ENSXETP00000057646
PECUL23A026456	ENSXETP00000090807
PECUL23A026457	ENSXETP00000007485
PECUL23A026459	ENSXETP00000069608
PECUL23A026463	ENSXETP00000009351
PECUL23A026467	ENSXETP00000041498
PECUL23A026468	ENSXETP00000094696
PECUL23A026469	ENSXETP00000027449
PECUL23A026470	ENSXETP00000076756
PECUL23A026471	ENSXETP00000006886
PECUL23A026481	ENSXETP00000057151
PECUL23A026482	ENSXETP00000031104
PECUL23A026485	ENSXETP00000072826
PECUL23A026491	ENSXETP00000073415
PECUL23A026494	ENSXETP00000013473
PECUL23A026498	ENSXETP00000011767
PECUL23A026500	ENSXETP00000025056
PECUL23A026501	ENSXETP00000063440
PECUL23A026502	ENSXETP00000080857
PECUL23A026506	ENSXETP00000081328
PECUL23A026507	ENSXETP00000075928
PECUL23A026510	ENSXETP00000096766
PECUL23A026512	ENSXETP00000016438
PECUL23A026514	ENSXETP00000097700
PECUL23A026519	ENSXETP00000084140
PECUL23A026521	ENSXETP00000073565
PECUL23A026523	ENSXETP00000057646
PECUL23A026524	ENSXETP00000066019
PECUL23A026525	ENSXETP00000043540
PECUL23A026526	ENSXETP00000061266
PECUL23A026530	ENSXETP00000008754
PECUL23A026531	ENSXETP00000100483
PECUL23A026532	ENSXETP00000044578
PECUL23A026533	ENSXETP00000059586
PECUL23A026536	ENSXETP00000059555
PECUL23A026542	ENSXETP00000050550
PECUL23A026544	ENSXETP00000061682
PECUL23A026546	ENSXETP00000067352
PECUL23A026548	ENSXETP00000072826
PECUL23A026550	ENSXETP00000077935
PECUL23A026552	ENSXETP00000023594
PECUL23A026553	ENSXETP00000050260
PECUL23A026556	ENSXETP00000046740
PECUL23A026557	ENSXETP00000089410
PECUL23A026559	ENSXETP00000015994
PECUL23A026563	ENSXETP00000083401
PECUL23A026567	ENSXETP00000086313
PECUL23A026571	ENSXETP00000002778
PECUL23A026597	ENSXETP00000035058
PECUL23A026601	ENSXETP00000005917
PECUL23A026602	ENSXETP00000101503
PECUL23A026605	ENSXETP00000058992
PECUL23A026607	ENSXETP00000057092
PECUL23A026608	ENSXETP00000004967
PECUL23A026609	ENSXETP00000060096
PECUL23A026610	ENSXETP00000059585
PECUL23A026613	ENSXETP00000099273
PECUL23A026614	ENSXETP00000047007
PECUL23A026624	ENSXETP00000028650
PECUL23A026626	ENSXETP00000089245
PECUL23A026628	ENSXETP00000001779
PECUL23A026629	ENSXETP00000083333
PECUL23A026635	ENSXETP00000077640
PECUL23A026639	ENSXETP00000072207
PECUL23A026640	ENSXETP00000085245
PECUL23A026642	ENSXETP00000099812
PECUL23A026643	ENSXETP00000093325
PECUL23A026646	ENSXETP00000095662
PECUL23A026647	ENSXETP00000013842
PECUL23A026649	ENSXETP00000066019
PECUL23A026651	ENSXETP00000089611
PECUL23A026652	ENSXETP00000052895
PECUL23A026656	ENSXETP00000000144
PECUL23A026657	ENSXETP00000089962
PECUL23A026658	ENSXETP00000076185
PECUL23A026660	ENSXETP00000037314
PECUL23A026661	ENSXETP00000036851
PECUL23A026662	ENSXETP00000099571
PECUL23A026670	ENSXETP00000060409
PECUL23A026671	ENSXETP00000073832
PECUL23A026681	ENSXETP00000071075
PECUL23A026682	ENSXETP00000095617
PECUL23A026685	ENSXETP00000064265
PECUL23A026688	ENSXETP00000086177
PECUL23A026689	ENSXETP00000059970
PECUL23A026690	ENSXETP00000063124
PECUL23A026693	ENSXETP00000071527
PECUL23A026695	ENSXETP00000089245
PECUL23A026700	ENSXETP00000058747
PECUL23A026701	ENSXETP00000013024
PECUL23A026704	ENSXETP00000072826
PECUL23A026707	ENSXETP00000028925
PECUL23A026708	ENSXETP00000002491
PECUL23A026711	ENSXETP00000002555
PECUL23A026714	ENSXETP00000069290
PECUL23A026716	ENSXETP00000047665
PECUL23A026718	ENSXETP00000066019
PECUL23A026719	ENSXETP00000075940
PECUL23A026723	ENSXETP00000019996
PECUL23A026724	ENSXETP00000072001
PECUL23A026726	ENSXETP00000022744
PECUL23A026729	ENSXETP00000045732
PECUL23A026730	ENSXETP00000087461
PECUL23A026733	ENSXETP00000082321
PECUL23A026736	ENSXETP00000092673
PECUL23A026737	ENSXETP00000089962
PECUL23A026739	ENSXETP00000099942
PECUL23A026741	ENSXETP00000059810
PECUL23A026743	ENSXETP00000061753
PECUL23A026746	ENSXETP00000067608
PECUL23A026752	ENSXETP00000071559
PECUL23A026754	ENSXETP00000016124
PECUL23A026756	ENSXETP00000026292
PECUL23A026760	ENSXETP00000062571
PECUL23A026762	ENSXETP00000035125
PECUL23A026763	ENSXETP00000066019
PECUL23A026765	ENSXETP00000042103
PECUL23A026769	ENSXETP00000097805
PECUL23A026775	ENSXETP00000083653
PECUL23A026776	ENSXETP00000058697
PECUL23A026778	ENSXETP00000098527
PECUL23A026779	ENSXETP00000052149
PECUL23A026781	ENSXETP00000091956
PECUL23A026783	ENSXETP00000089410
PECUL23A026784	ENSXETP00000083875
PECUL23A026786	ENSXETP00000037200
PECUL23A026790	ENSXETP00000068132
PECUL23A026795	ENSXETP00000064915
PECUL23A026797	ENSXETP00000064937
PECUL23A026798	ENSXETP00000069290
PECUL23A026800	ENSXETP00000036668
PECUL23A026802	ENSXETP00000061898
PECUL23A026805	ENSXETP00000008186
PECUL23A026807	ENSXETP00000059701
PECUL23A026809	ENSXETP00000088629
PECUL23A026810	ENSXETP00000029352
PECUL23A026811	ENSXETP00000061898
PECUL23A026812	ENSXETP00000050140
PECUL23A026816	ENSXETP00000001910
PECUL23A026817	ENSXETP00000078101
PECUL23A026821	ENSXETP00000061783
PECUL23A026822	ENSXETP00000077835
PECUL23A026823	ENSXETP00000081132
PECUL23A026825	ENSXETP00000063696
PECUL23A026830	ENSXETP00000089971
PECUL23A026831	ENSXETP00000101187
PECUL23A026832	ENSXETP00000071032
PECUL23A026835	ENSXETP00000076418
PECUL23A026839	ENSXETP00000089227
PECUL23A026860	ENSXETP00000066639
PECUL23A026864	ENSXETP00000027532
PECUL23A026870	ENSXETP00000025887
PECUL23A026876	ENSXETP00000081599
PECUL23A026881	ENSXETP00000009347
PECUL23A026892	ENSXETP00000050960
PECUL23A026896	ENSXETP00000066045
PECUL23A026898	ENSXETP00000040639
PECUL23A026899	ENSXETP00000064599
PECUL23A026900	ENSXETP00000004506
PECUL23A026904	ENSXETP00000004346
PECUL23A026919	ENSXETP00000076653
PECUL23A026922	ENSXETP00000017313
PECUL23A026935	ENSXETP00000058861
PECUL23A026937	ENSXETP00000100313
PECUL23A026939	ENSXETP00000054211
PECUL23A026940	ENSXETP00000062877
PECUL23A026941	ENSXETP00000089245
PECUL23A026942	ENSXETP00000030951
PECUL23A026945	ENSXETP00000061765
PECUL23A026947	ENSXETP00000099070
PECUL23A026948	ENSXETP00000077434
PECUL23A026954	ENSXETP00000072921
PECUL23A026955	ENSXETP00000063547
PECUL23A026956	ENSXETP00000085720
PECUL23A026959	ENSXETP00000026943
PECUL23A026963	ENSXETP00000055732
PECUL23A026964	ENSXETP00000066019
PECUL23A026965	ENSXETP00000101469
PECUL23A026967	ENSXETP00000075523
PECUL23A026970	ENSXETP00000095852
PECUL23A026971	ENSXETP00000090733
PECUL23A026973	ENSXETP00000021038
PECUL23A026976	ENSXETP00000092043
PECUL23A026979	ENSXETP00000076702
PECUL23A026982	ENSXETP00000090341
PECUL23A026985	ENSXETP00000009512
PECUL23A026986	ENSXETP00000066019
PECUL23A026988	ENSXETP00000089023
PECUL23A026989	ENSXETP00000035272
PECUL23A026990	ENSXETP00000085513
PECUL23A027001	ENSXETP00000006128
PECUL23A027002	ENSXETP00000064606
PECUL23A027005	ENSXETP00000100044
PECUL23A027006	ENSXETP00000020293
PECUL23A027007	ENSXETP00000066019
PECUL23A027012	ENSXETP00000044748
PECUL23A027015	ENSXETP00000027387
PECUL23A027016	ENSXETP00000067153
PECUL23A027017	ENSXETP00000061397
PECUL23A027021	ENSXETP00000089201
PECUL23A027023	ENSXETP00000052550
PECUL23A027027	ENSXETP00000051980
PECUL23A027030	ENSXETP00000075947
PECUL23A027031	ENSXETP00000059970
PECUL23A027033	ENSXETP00000009796
PECUL23A027037	ENSXETP00000016630
PECUL23A027039	ENSXETP00000088152
PECUL23A027042	ENSXETP00000060338
PECUL23A027044	ENSXETP00000035788
PECUL23A027049	ENSXETP00000096009
PECUL23A027052	ENSXETP00000089245
PECUL23A027054	ENSXETP00000100751
PECUL23A027056	ENSXETP00000019378
PECUL23A027061	ENSXETP00000082674
PECUL23A027062	ENSXETP00000095369
PECUL23A027064	ENSXETP00000048072
PECUL23A027066	ENSXETP00000078939
PECUL23A027067	ENSXETP00000072826
PECUL23A027080	ENSXETP00000092858
PECUL23A027082	ENSXETP00000055695
PECUL23A027083	ENSXETP00000066019
PECUL23A027084	ENSXETP00000000986
PECUL23A027086	ENSXETP00000077636
PECUL23A027089	ENSXETP00000032653
PECUL23A027093	ENSXETP00000089556
PECUL23A027094	ENSXETP00000078675
PECUL23A027096	ENSXETP00000089410
PECUL23A027098	ENSXETP00000009422
PECUL23A027099	ENSXETP00000017505
PECUL23A027101	ENSXETP00000088141
PECUL23A027102	ENSXETP00000100751
PECUL23A027104	ENSXETP00000066019
PECUL23A027124	ENSXETP00000047176
PECUL23A027126	ENSXETP00000030867
PECUL23A027131	ENSXETP00000058410
PECUL23A027133	ENSXETP00000072826
PECUL23A027134	ENSXETP00000001376
PECUL23A027135	ENSXETP00000049184
PECUL23A027137	ENSXETP00000046506
PECUL23A027138	ENSXETP00000087461
PECUL23A027139	ENSXETP00000061346
PECUL23A027142	ENSXETP00000020435
PECUL23A027147	ENSXETP00000074722
PECUL23A027153	ENSXETP00000051085
PECUL23A027154	ENSXETP00000027122
PECUL23A027155	ENSXETP00000059089
PECUL23A027158	ENSXETP00000038055
PECUL23A027160	ENSXETP00000066546
PECUL23A027161	ENSXETP00000052424
PECUL23A027163	ENSXETP00000066019
PECUL23A027172	ENSXETP00000091784
PECUL23A027173	ENSXETP00000084820
PECUL23A027177	ENSXETP00000080276
PECUL23A027179	ENSXETP00000031175
PECUL23A027184	ENSXETP00000080823
PECUL23A027186	ENSXETP00000092794
PECUL23A027190	ENSXETP00000003955
PECUL23A027192	ENSXETP00000094908
PECUL23A027202	ENSXETP00000021793
PECUL23A027208	ENSXETP00000060069
PECUL23A027210	ENSXETP00000069784
PECUL23A027212	ENSXETP00000044693
PECUL23A027214	ENSXETP00000062730
PECUL23A027215	ENSXETP00000061835
PECUL23A027216	ENSXETP00000100751
PECUL23A027218	ENSXETP00000046700
PECUL23A027219	ENSXETP00000042568
PECUL23A027220	ENSXETP00000070682
PECUL23A027222	ENSXETP00000006840
PECUL23A027225	ENSXETP00000049036
PECUL23A027226	ENSXETP00000072501
PECUL23A027239	ENSXETP00000009002
PECUL23A027240	ENSXETP00000076185
PECUL23A027241	ENSXETP00000055495
PECUL23A027242	ENSXETP00000016697
PECUL23A027244	ENSXETP00000087385
PECUL23A027245	ENSXETP00000055323
PECUL23A027249	ENSXETP00000047652
PECUL23A027252	ENSXETP00000039628
PECUL23A027253	ENSXETP00000080138
PECUL23A027254	ENSXETP00000091345
PECUL23A027256	ENSXETP00000015950
PECUL23A027257	ENSXETP00000031657
PECUL23A027258	ENSXETP00000086664
PECUL23A027259	ENSXETP00000011452
PECUL23A027260	ENSXETP00000062642
PECUL23A027264	ENSXETP00000066406
PECUL23A027266	ENSXETP00000081015
PECUL23A027267	ENSXETP00000066707
PECUL23A027268	ENSXETP00000094260
PECUL23A027271	ENSXETP00000022121
PECUL23A027272	ENSXETP00000089245
PECUL23A027273	ENSXETP00000093913
PECUL23A027274	ENSXETP00000071536
PECUL23A027283	ENSXETP00000088812
PECUL23A027288	ENSXETP00000043221
PECUL23A027290	ENSXETP00000035421
PECUL23A027291	ENSXETP00000026212
PECUL23A027293	ENSXETP00000089245
PECUL23A027298	ENSXETP00000028887
PECUL23A027299	ENSXETP00000031026
PECUL23A027301	ENSXETP00000100751
PECUL23A027302	ENSXETP00000062686
PECUL23A027304	ENSXETP00000019700
PECUL23A027305	ENSXETP00000087960
PECUL23A027312	ENSXETP00000046537
PECUL23A027313	ENSXETP00000076272
PECUL23A027320	ENSXETP00000080046
PECUL23A027321	ENSXETP00000059970
PECUL23A027324	ENSXETP00000069290
PECUL23A027326	ENSXETP00000064236
PECUL23A027327	ENSXETP00000069937
PECUL23A027328	ENSXETP00000021257
PECUL23A027329	ENSXETP00000030964
PECUL23A027330	ENSXETP00000047771
PECUL23A027332	ENSXETP00000084459
PECUL23A027334	ENSXETP00000073467
PECUL23A027335	ENSXETP00000050295
PECUL23A027336	ENSXETP00000080227
PECUL23A027337	ENSXETP00000062281
PECUL23A027338	ENSXETP00000019720
PECUL23A027339	ENSXETP00000040344
PECUL23A027342	ENSXETP00000060428
PECUL23A027347	ENSXETP00000053101
PECUL23A027348	ENSXETP00000044440
PECUL23A027349	ENSXETP00000066019
PECUL23A027351	ENSXETP00000030638
PECUL23A027353	ENSXETP00000083333
PECUL23A027354	ENSXETP00000066019
PECUL23A027355	ENSXETP00000085245
PECUL23A027356	ENSXETP00000066019
PECUL23A027357	ENSXETP00000039088
PECUL23A027362	ENSXETP00000095967
PECUL23A027372	ENSXETP00000032866
PECUL23A027378	ENSXETP00000033211
PECUL23A027381	ENSXETP00000049737
PECUL23A027382	ENSXETP00000060462
PECUL23A027384	ENSXETP00000019849
PECUL23A027385	ENSXETP00000095994
PECUL23A027390	ENSXETP00000094132
PECUL23A027391	ENSXETP00000027524
PECUL23A027392	ENSXETP00000038695
PECUL23A027393	ENSXETP00000098088
PECUL23A027395	ENSXETP00000068678
PECUL23A027399	ENSXETP00000098774
PECUL23A027400	ENSXETP00000086753
PECUL23A027414	ENSXETP00000013103
PECUL23A027417	ENSXETP00000006709
PECUL23A027418	ENSXETP00000063309
PECUL23A027425	ENSXETP00000100276
PECUL23A027430	ENSXETP00000005800
PECUL23A027431	ENSXETP00000040845
PECUL23A027433	ENSXETP00000049650
PECUL23A027434	ENSXETP00000059970
PECUL23A027439	ENSXETP00000022557
PECUL23A027446	ENSXETP00000026002
PECUL23A027449	ENSXETP00000034836
PECUL23A027450	ENSXETP00000096678
PECUL23A027454	ENSXETP00000092193
PECUL23A027457	ENSXETP00000015727
PECUL23A027458	ENSXETP00000088731
PECUL23A027459	ENSXETP00000076547
PECUL23A027460	ENSXETP00000099161
PECUL23A027461	ENSXETP00000095215
PECUL23A027464	ENSXETP00000062491
PECUL23A027465	ENSXETP00000086177
PECUL23A027466	ENSXETP00000073995
PECUL23A027468	ENSXETP00000083351
PECUL23A027474	ENSXETP00000085106
PECUL23A027477	ENSXETP00000054574
PECUL23A027481	ENSXETP00000037826
PECUL23A027484	ENSXETP00000097777
PECUL23A027485	ENSXETP00000061898
PECUL23A027489	ENSXETP00000022352
PECUL23A027494	ENSXETP00000084674
PECUL23A027496	ENSXETP00000077434
PECUL23A027497	ENSXETP00000077537
PECUL23A027500	ENSXETP00000058818
PECUL23A027503	ENSXETP00000059753
PECUL23A027504	ENSXETP00000089386
PECUL23A027507	ENSXETP00000073113
PECUL23A027508	ENSXETP00000072826
PECUL23A027509	ENSXETP00000075048
PECUL23A027512	ENSXETP00000086177
PECUL23A027515	ENSXETP00000072826
PECUL23A027518	ENSXETP00000055489
PECUL23A027519	ENSXETP00000058557
PECUL23A027522	ENSXETP00000055099
PECUL23A027524	ENSXETP00000073819
PECUL23A027525	ENSXETP00000026742
PECUL23A027527	ENSXETP00000080771
PECUL23A027528	ENSXETP00000100751
PECUL23A027532	ENSXETP00000096292
PECUL23A027534	ENSXETP00000028939
PECUL23A027535	ENSXETP00000009360
PECUL23A027542	ENSXETP00000066455
PECUL23A027544	ENSXETP00000060409
PECUL23A027546	ENSXETP00000066019
PECUL23A027548	ENSXETP00000045160
PECUL23A027552	ENSXETP00000079352
PECUL23A027566	ENSXETP00000060618
PECUL23A027568	ENSXETP00000011131
PECUL23A027570	ENSXETP00000058617
PECUL23A027571	ENSXETP00000073068
PECUL23A027573	ENSXETP00000017619
PECUL23A027574	ENSXETP00000080049
PECUL23A027575	ENSXETP00000068473
PECUL23A027580	ENSXETP00000042651
PECUL23A027582	ENSXETP00000033762
PECUL23A027584	ENSXETP00000088034
PECUL23A027587	ENSXETP00000052139
PECUL23A027589	ENSXETP00000088569
PECUL23A027591	ENSXETP00000072826
PECUL23A027596	ENSXETP00000027870
PECUL23A027598	ENSXETP00000076036
PECUL23A027601	ENSXETP00000058892
PECUL23A027603	ENSXETP00000049944
PECUL23A027611	ENSXETP00000050798
PECUL23A027612	ENSXETP00000066019
PECUL23A027613	ENSXETP00000049175
PECUL23A027619	ENSXETP00000101469
PECUL23A027620	ENSXETP00000010967
PECUL23A027626	ENSXETP00000066977
PECUL23A027628	ENSXETP00000007782
PECUL23A027631	ENSXETP00000058910
PECUL23A027632	ENSXETP00000100605
PECUL23A027635	ENSXETP00000093734
PECUL23A027637	ENSXETP00000020728
PECUL23A027639	ENSXETP00000060193
PECUL23A027640	ENSXETP00000066019
PECUL23A027641	ENSXETP00000072826
PECUL23A027644	ENSXETP00000027856
PECUL23A027648	ENSXETP00000093842
PECUL23A027652	ENSXETP00000088727
PECUL23A027654	ENSXETP00000070886
PECUL23A027655	ENSXETP00000064123
PECUL23A027659	ENSXETP00000020764
PECUL23A027666	ENSXETP00000093823
PECUL23A027667	ENSXETP00000053195
PECUL23A027668	ENSXETP00000064123
PECUL23A027672	ENSXETP00000023359
PECUL23A027676	ENSXETP00000002605
PECUL23A027680	ENSXETP00000002100
PECUL23A027681	ENSXETP00000089410
PECUL23A027682	ENSXETP00000007495
PECUL23A027693	ENSXETP00000005044
PECUL23A027695	ENSXETP00000079466
PECUL23A027697	ENSXETP00000014282
PECUL23A027698	ENSXETP00000013445
PECUL23A027699	ENSXETP00000045950
PECUL23A027700	ENSXETP00000064731
PECUL23A027701	ENSXETP00000090335
PECUL23A027703	ENSXETP00000060409
PECUL23A027704	ENSXETP00000086177
PECUL23A027709	ENSXETP00000101064
PECUL23A027714	ENSXETP00000092022
PECUL23A027722	ENSXETP00000063519
PECUL23A027723	ENSXETP00000017688
PECUL23A027727	ENSXETP00000062631
PECUL23A027734	ENSXETP00000055312
PECUL23A027735	ENSXETP00000041328
PECUL23A027736	ENSXETP00000069290
PECUL23A027737	ENSXETP00000077256
PECUL23A027739	ENSXETP00000009327
PECUL23A027742	ENSXETP00000040996
PECUL23A027743	ENSXETP00000076555
PECUL23A027746	ENSXETP00000064743
PECUL23A027759	ENSXETP00000096911
PECUL23A027763	ENSXETP00000062182
PECUL23A027767	ENSXETP00000094795
PECUL23A027768	ENSXETP00000065948
PECUL23A027769	ENSXETP00000058476
PECUL23A027771	ENSXETP00000016768
PECUL23A027774	ENSXETP00000091951
PECUL23A027775	ENSXETP00000005708
PECUL23A027776	ENSXETP00000088000
PECUL23A027779	ENSXETP00000071572
PECUL23A027780	ENSXETP00000089410
PECUL23A027783	ENSXETP00000066019
PECUL23A027784	ENSXETP00000011826
PECUL23A027791	ENSXETP00000062067
PECUL23A027792	ENSXETP00000055709
PECUL23A027796	ENSXETP00000051490
PECUL23A027800	ENSXETP00000013742
PECUL23A027801	ENSXETP00000055009
PECUL23A027803	ENSXETP00000062514
PECUL23A027805	ENSXETP00000058311
PECUL23A027806	ENSXETP00000051340
PECUL23A027814	ENSXETP00000094434
PECUL23A027815	ENSXETP00000031566
PECUL23A027816	ENSXETP00000066601
PECUL23A027817	ENSXETP00000086177
PECUL23A027818	ENSXETP00000093449
PECUL23A027820	ENSXETP00000071555
PECUL23A027821	ENSXETP00000034932
PECUL23A027825	ENSXETP00000030249
PECUL23A027826	ENSXETP00000051175
PECUL23A027835	ENSXETP00000058389
PECUL23A027838	ENSXETP00000005964
PECUL23A027839	ENSXETP00000095221
PECUL23A027840	ENSXETP00000096618
PECUL23A027841	ENSXETP00000083507
PECUL23A027847	ENSXETP00000074053
PECUL23A027850	ENSXETP00000002944
PECUL23A027853	ENSXETP00000077534
PECUL23A027857	ENSXETP00000011040
PECUL23A027859	ENSXETP00000064455
PECUL23A027860	ENSXETP00000066019
PECUL23A027866	ENSXETP00000099536
PECUL23A027868	ENSXETP00000041743
PECUL23A027869	ENSXETP00000066019
PECUL23A027870	ENSXETP00000087939
PECUL23A027871	ENSXETP00000015147
PECUL23A027872	ENSXETP00000080207
PECUL23A027873	ENSXETP00000004614
PECUL23A027877	ENSXETP00000060492
PECUL23A027880	ENSXETP00000061705
PECUL23A027897	ENSXETP00000082069
PECUL23A027900	ENSXETP00000013038
PECUL23A027901	ENSXETP00000063623
PECUL23A027902	ENSXETP00000010172
PECUL23A027905	ENSXETP00000100751
PECUL23A027907	ENSXETP00000032828
PECUL23A027911	ENSXETP00000086498
PECUL23A027912	ENSXETP00000060409
PECUL23A027913	ENSXETP00000100065
PECUL23A027914	ENSXETP00000012721
PECUL23A027915	ENSXETP00000049768
PECUL23A027918	ENSXETP00000066019
PECUL23A027920	ENSXETP00000094063
PECUL23A027921	ENSXETP00000085797
PECUL23A027924	ENSXETP00000072470
PECUL23A027926	ENSXETP00000062855
PECUL23A027929	ENSXETP00000099111
PECUL23A027935	ENSXETP00000066665
PECUL23A027937	ENSXETP00000035077
PECUL23A027942	ENSXETP00000068443
PECUL23A027944	ENSXETP00000005320
PECUL23A027945	ENSXETP00000066546
PECUL23A027947	ENSXETP00000092096
PECUL23A027950	ENSXETP00000037857
PECUL23A027952	ENSXETP00000071026
PECUL23A027954	ENSXETP00000063248
PECUL23A027956	ENSXETP00000063862
PECUL23A027957	ENSXETP00000095105
PECUL23A027959	ENSXETP00000061898
PECUL23A027963	ENSXETP00000015412
PECUL23A027969	ENSXETP00000078789
PECUL23A027971	ENSXETP00000009213
PECUL23A027974	ENSXETP00000026543
PECUL23A027975	ENSXETP00000000819
PECUL23A027976	ENSXETP00000062439
PECUL23A027977	ENSXETP00000082396
PECUL23A027981	ENSXETP00000086177
PECUL23A027982	ENSXETP00000042205
PECUL23A027984	ENSXETP00000033156
PECUL23A027987	ENSXETP00000003028
PECUL23A027991	ENSXETP00000038058
PECUL23A027992	ENSXETP00000073681
PECUL23A027994	ENSXETP00000099298
PECUL23A027996	ENSXETP00000070315
PECUL23A027998	ENSXETP00000022780
PECUL23A028000	ENSXETP00000026455
PECUL23A028003	ENSXETP00000051286
PECUL23A028005	ENSXETP00000010946
PECUL23A028007	ENSXETP00000004994
PECUL23A028009	ENSXETP00000017166
PECUL23A028010	ENSXETP00000069303
PECUL23A028012	ENSXETP00000087711
PECUL23A028023	ENSXETP00000048733
PECUL23A028026	ENSXETP00000035102
PECUL23A028031	ENSXETP00000077640
PECUL23A028036	ENSXETP00000028043
PECUL23A028040	ENSXETP00000073210
PECUL23A028042	ENSXETP00000049768
PECUL23A028044	ENSXETP00000016899
PECUL23A028046	ENSXETP00000074537
PECUL23A028050	ENSXETP00000007882
PECUL23A028051	ENSXETP00000076076
PECUL23A028054	ENSXETP00000078446
PECUL23A028056	ENSXETP00000082716
PECUL23A028059	ENSXETP00000026146
PECUL23A028060	ENSXETP00000018103
PECUL23A028066	ENSXETP00000083903
PECUL23A028071	ENSXETP00000025927
PECUL23A028075	ENSXETP00000013892
PECUL23A028081	ENSXETP00000100383
PECUL23A028083	ENSXETP00000059367
PECUL23A028084	ENSXETP00000078884
PECUL23A028086	ENSXETP00000059085
PECUL23A028087	ENSXETP00000066019
PECUL23A028089	ENSXETP00000017686
PECUL23A028092	ENSXETP00000082680
PECUL23A028094	ENSXETP00000053439
PECUL23A028095	ENSXETP00000087848
PECUL23A028097	ENSXETP00000067483
PECUL23A028101	ENSXETP00000023482
PECUL23A028104	ENSXETP00000036081
PECUL23A028107	ENSXETP00000040309
PECUL23A028109	ENSXETP00000064348
PECUL23A028112	ENSXETP00000028542
PECUL23A028115	ENSXETP00000015102
PECUL23A028116	ENSXETP00000006279
PECUL23A028117	ENSXETP00000093865
PECUL23A028118	ENSXETP00000101489
PECUL23A028121	ENSXETP00000069290
PECUL23A028122	ENSXETP00000089410
PECUL23A028126	ENSXETP00000077784
PECUL23A028127	ENSXETP00000072926
PECUL23A028128	ENSXETP00000054128
PECUL23A028130	ENSXETP00000019129
PECUL23A028131	ENSXETP00000087518
PECUL23A028132	ENSXETP00000028705
PECUL23A028136	ENSXETP00000077733
PECUL23A028137	ENSXETP00000009849
PECUL23A028141	ENSXETP00000013631
PECUL23A028144	ENSXETP00000071165
PECUL23A028145	ENSXETP00000089245
PECUL23A028148	ENSXETP00000097572
PECUL23A028155	ENSXETP00000088615
PECUL23A028156	ENSXETP00000063707
PECUL23A028157	ENSXETP00000086279
